transaction_id,customer_id,transaction_date,product_id,product_category,amount,channel,status,is_first_product
T00001120,sdv-id-WoiStL,2023-06-23,P008,Insurance,1039.28,Mobile App,Completed,True
T00001121,sdv-id-WoiStL,2022-12-14,P002,Banking,1328.88,Online,Completed,True
T00001122,sdv-id-WoiStL,2022-03-26,P009,Banking,1134.11,Online,Cancelled,False
T00001123,sdv-id-WoiStL,2021-12-03,P007,Insurance,0.01,Mobile App,Completed,True
T00001124,sdv-id-zKXESY,2025-03-17,P009,Credit,2027.22,Online,Completed,False
T00001125,sdv-id-nNYhjY,2024-03-09,P013,Banking,2593.4,Branch,Completed,True
T00001126,sdv-id-nNYhjY,2024-01-06,P008,Investment,3171.25,Online,Completed,True
T00001127,sdv-id-nNYhjY,2023-06-14,P008,Investment,1489.11,Branch,Completed,True
T00001128,sdv-id-nNYhjY,2023-11-18,P009,Banking,337.99,Mobile App,Completed,True
T00001129,sdv-id-boiMrf,2023-06-27,P007,Insurance,0.01,Branch,Completed,False
T00001130,sdv-id-boiMrf,2024-01-07,P010,Insurance,1510.73,Mobile App,Cancelled,True
T00001131,sdv-id-boiMrf,2023-05-26,P002,Investment,5192.14,Branch,Completed,False
T00001132,sdv-id-boiMrf,2023-10-14,P014,Investment,2712.91,Branch,Cancelled,True
T00001133,sdv-id-vqpLmL,2024-03-10,P001,Insurance,1419.8,Phone,Completed,True
T00001134,sdv-id-vqpLmL,2024-04-09,P008,Banking,1266.84,Branch,Completed,True
T00001135,sdv-id-vqpLmL,2024-11-13,P002,Insurance,1468.27,Online,Cancelled,False
T00001136,sdv-id-vqpLmL,2025-06-15,P002,Banking,876.56,Online,Completed,False
T00001137,sdv-id-vqpLmL,2025-07-08,P007,Insurance,975.64,Mobile App,Pending,False
T00001138,sdv-id-vqpLmL,2025-12-17,P002,Investment,1519.22,Online,Cancelled,False
T00001139,sdv-id-vqpLmL,2025-11-24,P002,Credit,611.55,Branch,Cancelled,False
T00001140,sdv-id-vqpLmL,2025-10-29,P007,Banking,1528.91,Online,Completed,False
T00001141,sdv-id-vqpLmL,2025-03-29,P007,Banking,491.26,Online,Cancelled,False
T00001142,sdv-id-vqpLmL,2025-01-13,P007,Banking,692.37,Online,Completed,False
T00001143,sdv-id-vqpLmL,2025-11-01,P008,Insurance,351.6,Mobile App,Cancelled,False
T00001144,sdv-id-sljKlH,2023-02-26,P006,Banking,659.91,Online,Completed,True
T00001145,sdv-id-sljKlH,2022-12-30,P013,Insurance,1445.5,Online,Completed,True
T00001146,sdv-id-sljKlH,2023-10-01,P010,Insurance,1118.62,Mobile App,Completed,False
T00001147,sdv-id-sljKlH,2023-12-07,P007,Credit,940.68,Phone,Completed,False
T00001148,sdv-id-sljKlH,2023-08-06,P007,Investment,1460.11,Branch,Cancelled,False
T00001149,sdv-id-tSGcIm,2025-02-18,P014,Investment,1546.03,Mobile App,Completed,False
T00001150,sdv-id-tSGcIm,2026-02-08,P007,Banking,1549.77,Online,Completed,True
T00001151,sdv-id-tSGcIm,2026-09-04,P014,Banking,1715.85,Branch,Completed,False
T00001152,sdv-id-tSGcIm,2027-04-10,P008,Insurance,1135.81,Branch,Cancelled,True
T00001153,sdv-id-OBLEPS,2023-10-03,P007,Banking,874.98,Branch,Cancelled,True
T00001154,sdv-id-OBLEPS,2023-12-01,P008,Banking,1237.62,Mobile App,Completed,True
T00001155,sdv-id-OBLEPS,2023-12-22,P007,Banking,1107.42,Mobile App,Completed,True
T00001156,sdv-id-OBLEPS,2024-06-02,P002,Investment,1465.82,Online,Completed,True
T00001157,sdv-id-OBLEPS,2024-05-12,P008,Investment,957.79,Mobile App,Completed,True
T00001158,sdv-id-OBLEPS,2024-11-19,P010,Credit,974.66,Online,Completed,False
T00001159,sdv-id-OBLEPS,2024-11-23,P001,Banking,740.04,Online,Completed,True
T00001160,sdv-id-OBLEPS,2024-12-08,P002,Banking,1278.52,Phone,Pending,False
T00001161,sdv-id-oztIjD,2024-08-28,P008,Insurance,421.73,Online,Completed,True
T00001162,sdv-id-oztIjD,2023-09-26,P003,Banking,683.36,Online,Pending,True
T00001163,sdv-id-oztIjD,2023-09-15,P008,Investment,720.68,Mobile App,Cancelled,True
T00001164,sdv-id-oztIjD,2023-07-08,P002,Investment,1604.88,Online,Completed,True
T00001165,sdv-id-oztIjD,2023-12-10,P002,Banking,862.3,Mobile App,Completed,True
T00001166,sdv-id-oztIjD,2023-10-16,P002,Investment,1409.24,Online,Completed,False
T00001167,sdv-id-oztIjD,2024-01-13,P002,Banking,989.08,Phone,Cancelled,False
T00001168,sdv-id-oztIjD,2023-12-01,P008,Investment,572.3,Online,Cancelled,False
T00001169,sdv-id-oztIjD,2024-04-01,P003,Banking,961.86,Branch,Completed,False
T00001170,sdv-id-taZXCZ,2023-06-29,P009,Banking,2537.48,Phone,Cancelled,True
T00001171,sdv-id-taZXCZ,2024-04-22,P002,Credit,1382.73,Online,Completed,True
T00001172,sdv-id-taZXCZ,2024-02-01,P008,Credit,1328.88,Online,Completed,True
T00001173,sdv-id-hphaJK,2024-03-10,P008,Insurance,1281.28,Online,Pending,True
T00001174,sdv-id-hphaJK,2024-11-16,P007,Banking,657.32,Online,Completed,True
T00001175,sdv-id-hphaJK,2024-04-11,P001,Insurance,1355.59,Online,Completed,False
T00001176,sdv-id-hphaJK,2024-03-02,P010,Insurance,1702.75,Online,Cancelled,False
T00001177,sdv-id-hphaJK,2025-08-19,P007,Insurance,0.01,Online,Cancelled,True
T00001178,sdv-id-LuSUbR,2025-05-26,P001,Banking,1328.27,Online,Completed,True
T00001179,sdv-id-LuSUbR,2025-03-01,P009,Investment,1466.86,Online,Completed,True
T00001180,sdv-id-LuSUbR,2025-04-22,P002,Investment,1572.66,Online,Completed,False
T00001181,sdv-id-LuSUbR,2025-02-17,P002,Banking,1724.81,Online,Cancelled,True
T00001182,sdv-id-LuSUbR,2025-02-05,P009,Investment,1073.41,Online,Cancelled,False
T00001183,sdv-id-LuSUbR,2025-02-10,P007,Investment,37.79,Online,Completed,False
T00001184,sdv-id-WoiStL,2022-01-04,P003,Banking,962.58,Mobile App,Completed,False
T00001185,sdv-id-WoiStL,2021-05-13,P014,Investment,1269.45,Mobile App,Cancelled,True
T00001186,sdv-id-WoiStL,2022-09-21,P005,Banking,1887.15,Branch,Completed,True
T00001187,sdv-id-WoiStL,2023-03-27,P010,Banking,1297.17,Online,Completed,True
T00001188,sdv-id-WoiStL,2023-08-19,P010,Banking,1206.32,Online,Completed,True
T00001189,sdv-id-NAEOKS,2022-12-14,P011,Banking,856.83,Online,Completed,True
T00001190,sdv-id-NAEOKS,2022-08-08,P007,Insurance,3603.33,Branch,Completed,True
T00001191,sdv-id-NAEOKS,2023-03-12,P010,Credit,1119.86,Mobile App,Completed,True
T00001192,sdv-id-wPbZqB,2024-08-05,P001,Insurance,1582.79,Mobile App,Cancelled,True
T00001193,sdv-id-wPbZqB,2025-06-14,P008,Insurance,1055.06,Mobile App,Completed,True
T00001194,sdv-id-wPbZqB,2025-09-20,P013,Banking,1196.62,Online,Completed,False
T00001195,sdv-id-wPbZqB,2025-04-29,P002,Investment,1155.39,Online,Completed,True
T00001196,sdv-id-wPbZqB,2024-06-15,P012,Insurance,1293.26,Online,Completed,False
T00001197,sdv-id-wPbZqB,2024-08-10,P010,Investment,1064.74,Branch,Cancelled,False
T00001198,sdv-id-vqpLmL,2023-03-14,P009,Insurance,570.14,Mobile App,Completed,True
T00001199,sdv-id-vqpLmL,2022-10-13,P009,Investment,1428.65,Phone,Cancelled,True
T00001200,sdv-id-vqpLmL,2022-02-02,P007,Investment,830.77,Mobile App,Completed,True
T00001201,sdv-id-vqpLmL,2022-11-09,P008,Insurance,1283.09,Mobile App,Cancelled,True
T00001202,sdv-id-vqpLmL,2023-04-03,P008,Banking,1344.52,Online,Cancelled,True
T00001203,sdv-id-vqpLmL,2023-07-24,P001,Investment,1157.91,Mobile App,Cancelled,False
T00001204,sdv-id-VEdXTd,2023-04-27,P013,Banking,4329.66,Online,Completed,True
T00001205,sdv-id-VEdXTd,2023-06-15,P002,Banking,1490.23,Mobile App,Completed,True
T00001206,sdv-id-VEdXTd,2024-04-22,P003,Investment,0.01,Online,Completed,True
T00001207,sdv-id-VEdXTd,2024-07-18,P001,Banking,694.08,Branch,Completed,True
T00001208,sdv-id-VEdXTd,2024-07-22,P007,Credit,576.89,Online,Completed,False
T00001209,sdv-id-VEdXTd,2024-06-01,P013,Investment,1328.88,Online,Completed,True
T00001210,sdv-id-VEdXTd,2024-11-16,P007,Investment,1339.3,Online,Completed,False
T00001211,sdv-id-VEdXTd,2025-08-11,P009,Insurance,803.43,Online,Cancelled,False
T00001212,sdv-id-VEdXTd,2025-12-04,P013,Investment,2009.33,Branch,Cancelled,False
T00001213,sdv-id-VEdXTd,2026-06-13,P007,Insurance,2642.01,Phone,Cancelled,True
T00001214,sdv-id-flbKfs,2022-06-07,P001,Banking,767.0,Online,Completed,False
T00001215,sdv-id-flbKfs,2021-10-12,P001,Insurance,1913.11,Branch,Completed,True
T00001216,sdv-id-flbKfs,2021-08-11,P009,Banking,1101.15,Branch,Completed,False
T00001217,sdv-id-flbKfs,2021-10-01,P003,Banking,541.25,Online,Completed,True
T00001218,sdv-id-flbKfs,2021-09-07,P014,Investment,1589.24,Online,Completed,False
T00001219,sdv-id-flbKfs,2022-05-01,P009,Investment,1320.34,Online,Completed,True
T00001220,sdv-id-flbKfs,2023-01-22,P007,Investment,439.19,Mobile App,Cancelled,False
T00001221,sdv-id-flbKfs,2022-07-16,P007,Investment,246.05,Online,Completed,False
T00001222,sdv-id-flbKfs,2022-08-27,P014,Banking,481.3,Branch,Completed,True
T00001223,sdv-id-flbKfs,2022-06-08,P007,Investment,1538.4,Online,Cancelled,False
T00001224,sdv-id-flbKfs,2022-05-03,P007,Investment,673.48,Branch,Completed,True
T00001225,sdv-id-zeoZfW,2023-01-16,P008,Insurance,1328.88,Online,Pending,False
T00001226,sdv-id-zeoZfW,2024-01-29,P007,Banking,3094.17,Phone,Completed,True
T00001227,sdv-id-zeoZfW,2024-07-29,P001,Investment,1328.17,Online,Cancelled,True
T00001228,sdv-id-zeoZfW,2023-12-17,P008,Insurance,1603.03,Online,Completed,False
T00001229,sdv-id-zeoZfW,2024-05-12,P007,Insurance,648.51,Online,Cancelled,False
T00001230,sdv-id-zeoZfW,2024-03-02,P005,Credit,3409.7,Branch,Completed,False
T00001231,sdv-id-zeoZfW,2024-08-01,P001,Insurance,1328.88,Online,Cancelled,True
T00001232,sdv-id-zeoZfW,2025-02-19,P002,Investment,1567.67,Online,Completed,False
T00001233,sdv-id-zeoZfW,2025-07-18,P007,Insurance,0.01,Online,Cancelled,False
T00001234,sdv-id-zeoZfW,2026-06-28,P001,Insurance,100.13,Online,Cancelled,False
T00001235,sdv-id-zeoZfW,2026-09-17,P007,Investment,1666.96,Online,Cancelled,True
T00001236,sdv-id-KDPbYh,2025-09-30,P015,Insurance,4838.84,Phone,Completed,True
T00001237,sdv-id-KDPbYh,2025-09-29,P007,Insurance,1301.04,Mobile App,Completed,True
T00001238,sdv-id-KDPbYh,2026-01-03,P014,Investment,496.17,Mobile App,Completed,False
T00001239,sdv-id-KDPbYh,2026-02-14,P007,Insurance,773.08,Online,Completed,True
T00001240,sdv-id-KDPbYh,2026-03-25,P008,Investment,912.19,Online,Cancelled,False
T00001241,sdv-id-CjzXJq,2024-10-02,P012,Insurance,0.01,Mobile App,Completed,True
T00001242,sdv-id-CjzXJq,2024-12-04,P008,Credit,1725.42,Online,Completed,True
T00001243,sdv-id-CjzXJq,2024-05-23,P007,Banking,1303.13,Online,Completed,True
T00001244,sdv-id-CjzXJq,2024-06-12,P008,Banking,1201.31,Mobile App,Pending,True
T00001245,sdv-id-CjzXJq,2024-08-13,P007,Credit,1222.86,Mobile App,Completed,True
T00001246,sdv-id-CjzXJq,2024-10-19,P007,Banking,975.45,Online,Completed,False
T00001247,sdv-id-CjzXJq,2024-11-09,P007,Banking,1081.76,Online,Completed,False
T00001248,sdv-id-CjzXJq,2024-10-08,P013,Investment,1319.35,Online,Cancelled,False
T00001249,sdv-id-CjzXJq,2024-06-17,P002,Banking,331.43,Online,Completed,False
T00001250,sdv-id-CjzXJq,2024-11-29,P001,Banking,364.14,Online,Cancelled,False
T00001251,sdv-id-CjzXJq,2024-07-11,P002,Investment,295.76,Online,Completed,False
T00001252,sdv-id-lfdahk,2023-05-07,P003,Banking,0.01,Online,Completed,True
T00001253,sdv-id-lfdahk,2022-12-28,P014,Investment,3246.72,Mobile App,Pending,True
T00001254,sdv-id-lfdahk,2022-10-11,P014,Credit,1025.49,Mobile App,Completed,True
T00001255,sdv-id-lfdahk,2022-06-16,P001,Banking,873.33,Branch,Completed,False
T00001256,sdv-id-lfdahk,2021-07-31,P008,Insurance,1828.81,Branch,Completed,True
T00001257,sdv-id-lfdahk,2021-07-20,P001,Banking,903.94,Online,Cancelled,False
T00001258,sdv-id-lfdahk,2021-06-13,P007,Insurance,599.23,Mobile App,Completed,True
T00001259,sdv-id-lfdahk,2021-06-26,P006,Insurance,1380.59,Mobile App,Completed,False
T00001260,sdv-id-lfdahk,2021-11-27,P007,Credit,1055.7,Online,Completed,False
T00001261,sdv-id-lfdahk,2021-12-29,P013,Banking,1018.12,Branch,Cancelled,False
T00001262,sdv-id-lfdahk,2022-11-27,P007,Investment,1705.78,Branch,Completed,True
T00001263,sdv-id-LXfZdG,2022-02-10,P014,Banking,1483.98,Branch,Completed,True
T00001264,sdv-id-LXfZdG,2022-02-24,P008,Banking,1089.28,Online,Cancelled,True
T00001265,sdv-id-LXfZdG,2022-10-02,P013,Banking,2045.31,Mobile App,Cancelled,True
T00001266,sdv-id-LXfZdG,2022-08-27,P007,Banking,1947.09,Branch,Pending,True
T00001267,sdv-id-LXfZdG,2022-05-20,P007,Investment,548.64,Branch,Completed,True
T00001268,sdv-id-LXfZdG,2023-02-06,P007,Investment,1365.6,Online,Completed,False
T00001269,sdv-id-LXfZdG,2022-09-22,P001,Banking,1385.24,Online,Completed,False
T00001270,sdv-id-LXfZdG,2023-09-05,P007,Insurance,1830.49,Online,Completed,False
T00001271,sdv-id-LXfZdG,2024-02-24,P007,Investment,1029.19,Online,Completed,False
T00001272,sdv-id-LXfZdG,2024-06-16,P007,Investment,760.44,Online,Completed,True
T00001273,sdv-id-LXfZdG,2024-03-11,P010,Investment,724.32,Mobile App,Cancelled,False
T00001274,sdv-id-swcdYJ,2022-01-30,P008,Banking,1599.65,Branch,Completed,True
T00001275,sdv-id-swcdYJ,2022-04-17,P002,Banking,1488.16,Online,Completed,True
T00001276,sdv-id-swcdYJ,2021-10-07,P001,Investment,858.26,Branch,Completed,False
T00001277,sdv-id-swcdYJ,2021-04-29,P002,Banking,1186.09,Phone,Completed,False
T00001278,sdv-id-swcdYJ,2021-04-24,P008,Banking,185.4,Mobile App,Completed,True
T00001279,sdv-id-swcdYJ,2021-03-29,P007,Investment,0.01,Branch,Pending,True
T00001280,sdv-id-swcdYJ,2022-03-08,P007,Investment,876.37,Online,Completed,True
T00001281,sdv-id-pbyARW,2025-10-13,P010,Banking,1328.88,Online,Completed,True
T00001282,sdv-id-pbyARW,2025-09-06,P002,Investment,1712.11,Online,Completed,True
T00001283,sdv-id-pbyARW,2025-04-17,P007,Insurance,1494.21,Online,Completed,True
T00001284,sdv-id-pbyARW,2025-03-27,P003,Insurance,1354.1,Online,Completed,False
T00001285,sdv-id-pbyARW,2025-01-22,P007,Banking,1195.47,Online,Completed,True
T00001286,sdv-id-pbyARW,2025-06-11,P008,Investment,1068.94,Online,Completed,False
T00001287,sdv-id-pbyARW,2025-04-02,P008,Banking,1593.31,Online,Cancelled,False
T00001288,sdv-id-pbyARW,2025-04-17,P007,Investment,1125.77,Online,Cancelled,False
T00001289,sdv-id-pbyARW,2025-03-10,P002,Investment,1573.13,Online,Cancelled,False
T00001290,sdv-id-pbyARW,2025-02-01,P007,Investment,1226.33,Branch,Cancelled,False
T00001291,sdv-id-pbyARW,2025-09-14,P007,Investment,728.45,Online,Completed,False
T00001292,sdv-id-vMjXsB,2024-05-09,P001,Credit,1900.61,Branch,Cancelled,True
T00001293,sdv-id-vMjXsB,2023-12-12,P001,Credit,973.27,Mobile App,Completed,True
T00001294,sdv-id-vMjXsB,2023-10-30,P002,Investment,1452.5,Branch,Completed,False
T00001295,sdv-id-vMjXsB,2023-08-14,P007,Insurance,1445.16,Online,Cancelled,True
T00001296,sdv-id-vMjXsB,2023-09-19,P014,Investment,1596.11,Online,Completed,False
T00001297,sdv-id-vMjXsB,2023-09-29,P001,Investment,1034.64,Phone,Completed,True
T00001298,sdv-id-xZCveR,2023-05-25,P006,Insurance,211.73,Online,Cancelled,True
T00001299,sdv-id-xZCveR,2024-12-08,P002,Investment,0.01,Phone,Cancelled,True
T00001300,sdv-id-xZCveR,2024-07-03,P015,Investment,0.01,Online,Completed,True
T00001301,sdv-id-dcXrxF,2022-05-16,P009,Banking,1328.88,Mobile App,Pending,True
T00001302,sdv-id-dcXrxF,2022-10-13,P015,Insurance,0.01,Phone,Completed,True
T00001303,sdv-id-dcXrxF,2023-08-03,P007,Investment,1279.96,Branch,Completed,True
T00001304,sdv-id-dcXrxF,2022-11-04,P007,Investment,491.25,Online,Completed,True
T00001305,sdv-id-dcXrxF,2023-04-19,P009,Banking,3339.02,Online,Completed,True
T00001306,sdv-id-dcXrxF,2022-11-22,P010,Investment,4036.36,Online,Cancelled,False
T00001307,sdv-id-dcXrxF,2023-01-29,P002,Investment,1898.43,Mobile App,Completed,False
T00001308,sdv-id-dcXrxF,2023-08-09,P013,Banking,3817.13,Branch,Completed,False
T00001309,sdv-id-skWGpD,2023-03-19,P009,Insurance,866.24,Mobile App,Completed,False
T00001310,sdv-id-skWGpD,2022-12-27,P001,Credit,0.01,Branch,Completed,True
T00001311,sdv-id-skWGpD,2022-11-20,P001,Banking,1083.15,Online,Cancelled,True
T00001312,sdv-id-skWGpD,2022-09-14,P005,Banking,1478.55,Mobile App,Completed,True
T00001313,sdv-id-zMflYz,2023-02-09,P003,Banking,0.01,Mobile App,Cancelled,True
T00001314,sdv-id-zMflYz,2022-11-18,P010,Investment,1428.48,Online,Cancelled,True
T00001315,sdv-id-taZXCZ,2024-11-16,P001,Banking,915.39,Branch,Pending,False
T00001316,sdv-id-taZXCZ,2024-02-06,P002,Insurance,1210.55,Mobile App,Completed,True
T00001317,sdv-id-taZXCZ,2024-01-26,P007,Banking,958.65,Branch,Cancelled,False
T00001318,sdv-id-taZXCZ,2023-10-05,P002,Investment,842.91,Branch,Cancelled,False
T00001319,sdv-id-taZXCZ,2023-03-14,P003,Insurance,1226.73,Mobile App,Cancelled,False
T00001320,sdv-id-taZXCZ,2023-09-20,P001,Investment,2017.75,Online,Cancelled,True
T00001321,sdv-id-kygOOJ,2025-12-12,P001,Banking,1688.54,Mobile App,Cancelled,False
T00001322,sdv-id-kygOOJ,2026-03-18,P003,Banking,1068.41,Branch,Completed,False
T00001323,sdv-id-kygOOJ,2026-01-29,P002,Banking,914.28,Mobile App,Completed,True
T00001324,sdv-id-kygOOJ,2026-04-19,P008,Banking,1232.21,Mobile App,Completed,False
T00001325,sdv-id-kygOOJ,2026-01-31,P007,Insurance,1282.22,Mobile App,Completed,True
T00001326,sdv-id-tkbbWV,2023-11-12,P013,Investment,0.01,Mobile App,Cancelled,True
T00001327,sdv-id-xZCveR,2025-04-13,P014,Insurance,1036.94,Online,Completed,True
T00001328,sdv-id-xZCveR,2024-08-13,P007,Insurance,0.01,Online,Completed,True
T00001329,sdv-id-xZCveR,2024-08-27,P012,Investment,0.01,Online,Cancelled,True
T00001330,sdv-id-xZCveR,2024-09-09,P007,Insurance,0.01,Online,Completed,True
T00001331,sdv-id-xZCveR,2025-01-21,P002,Investment,738.2,Mobile App,Cancelled,False
T00001332,sdv-id-xZCveR,2025-06-12,P007,Investment,852.91,Branch,Cancelled,False
T00001333,sdv-id-xZCveR,2025-12-27,P014,Investment,1986.65,Mobile App,Cancelled,False
T00001334,sdv-id-xZCveR,2025-12-23,P007,Investment,2528.69,Online,Cancelled,True
T00001335,sdv-id-xZCveR,2026-01-24,P007,Investment,778.67,Online,Cancelled,False
T00001336,sdv-id-xZCveR,2026-03-06,P007,Banking,959.76,Mobile App,Cancelled,False
T00001337,sdv-id-xZCveR,2026-09-15,P007,Investment,906.76,Online,Completed,False
T00001338,sdv-id-hbqVpb,2022-01-28,P015,Banking,2202.67,Branch,Completed,True
T00001339,sdv-id-PZwhLg,2023-04-03,P008,Credit,1979.74,Mobile App,Completed,True
T00001340,sdv-id-PZwhLg,2025-02-23,P002,Banking,510.28,Phone,Completed,True
T00001341,sdv-id-PZwhLg,2025-01-31,P007,Banking,1566.23,Online,Cancelled,False
T00001342,sdv-id-PZwhLg,2025-04-16,P008,Banking,783.05,Mobile App,Completed,False
T00001343,sdv-id-PZwhLg,2024-12-13,P007,Banking,1138.34,Phone,Cancelled,False
T00001344,sdv-id-skWGpD,2024-03-17,P008,Banking,2825.07,Branch,Completed,False
T00001345,sdv-id-skWGpD,2025-03-30,P007,Banking,3152.35,Online,Completed,True
T00001346,sdv-id-skWGpD,2025-06-14,P007,Banking,1008.63,Online,Completed,False
T00001347,sdv-id-hggdpz,2025-05-20,P014,Banking,449.33,Online,Cancelled,False
T00001348,sdv-id-hggdpz,2025-04-03,P008,Banking,980.14,Online,Completed,True
T00001349,sdv-id-MMuXCh,2023-11-02,P006,Insurance,1596.47,Mobile App,Completed,True
T00001350,sdv-id-MMuXCh,2024-06-20,P002,Insurance,1489.45,Mobile App,Cancelled,True
T00001351,sdv-id-MMuXCh,2023-12-24,P007,Banking,1388.81,Online,Cancelled,True
T00001352,sdv-id-MMuXCh,2024-01-13,P007,Insurance,1427.7,Online,Cancelled,False
T00001353,sdv-id-MMuXCh,2023-05-12,P002,Banking,1328.88,Phone,Cancelled,False
T00001354,sdv-id-MMuXCh,2023-09-08,P015,Investment,1099.79,Online,Cancelled,False
T00001355,sdv-id-YCtURf,2022-03-06,P001,Banking,1535.3,Mobile App,Completed,True
T00001356,sdv-id-YCtURf,2021-11-28,P012,Banking,1328.88,Online,Completed,True
T00001357,sdv-id-YCtURf,2021-04-17,P013,Insurance,7.36,Branch,Completed,True
T00001358,sdv-id-YCtURf,2021-08-09,P011,Credit,905.97,Online,Completed,True
T00001359,sdv-id-XSvadP,2024-04-18,P013,Investment,527.61,Online,Completed,True
T00001360,sdv-id-XSvadP,2024-01-24,P001,Banking,4125.47,Branch,Completed,True
T00001361,sdv-id-XSvadP,2024-01-28,P008,Banking,1626.14,Online,Cancelled,True
T00001362,sdv-id-XSvadP,2024-07-10,P012,Banking,1098.98,Online,Pending,False
T00001363,sdv-id-XSvadP,2024-05-26,P002,Banking,1344.32,Phone,Completed,True
T00001364,sdv-id-XSvadP,2024-01-07,P008,Investment,977.45,Online,Completed,False
T00001365,sdv-id-XSvadP,2024-11-14,P009,Investment,1660.44,Mobile App,Cancelled,False
T00001366,sdv-id-XSvadP,2024-11-03,P010,Investment,419.04,Branch,Cancelled,False
T00001367,sdv-id-XSvadP,2025-05-22,P010,Banking,1289.79,Online,Completed,False
T00001368,sdv-id-XSvadP,2025-06-21,P007,Investment,260.96,Online,Cancelled,False
T00001369,sdv-id-XSvadP,2024-11-27,P007,Investment,55.21,Branch,Cancelled,False
T00001370,sdv-id-yyfDuf,2022-02-15,P015,Banking,1592.12,Mobile App,Completed,True
T00001371,sdv-id-yyfDuf,2022-11-02,P008,Insurance,3192.9,Online,Completed,False
T00001372,sdv-id-yyfDuf,2022-09-26,P001,Investment,1207.54,Online,Completed,True
T00001373,sdv-id-yyfDuf,2022-05-01,P010,Banking,1161.07,Online,Completed,False
T00001374,sdv-id-yyfDuf,2022-11-28,P009,Investment,756.84,Online,Completed,True
T00001375,sdv-id-yyfDuf,2022-06-23,P003,Banking,1000.22,Online,Cancelled,True
T00001376,sdv-id-ZNTkXU,2024-10-09,P008,Investment,185.19,Online,Completed,True
T00001377,sdv-id-ZNTkXU,2024-07-08,P005,Investment,1328.88,Online,Completed,True
T00001378,sdv-id-ZNTkXU,2023-11-04,P009,Insurance,2533.09,Mobile App,Completed,True
T00001379,sdv-id-ZNTkXU,2024-02-11,P001,Investment,3428.76,Online,Completed,True
T00001380,sdv-id-ZNTkXU,2023-12-25,P009,Banking,0.01,Online,Completed,True
T00001381,sdv-id-ZNTkXU,2024-06-01,P007,Investment,1399.52,Online,Completed,True
T00001382,sdv-id-ZNTkXU,2025-03-03,P007,Banking,2074.52,Online,Cancelled,False
T00001383,sdv-id-ZNTkXU,2025-03-11,P012,Investment,1548.47,Online,Cancelled,False
T00001384,sdv-id-ZNTkXU,2025-11-28,P007,Investment,1744.83,Online,Cancelled,False
T00001385,sdv-id-ZNTkXU,2026-02-28,P007,Investment,133.83,Online,Cancelled,False
T00001386,sdv-id-EgGrXy,2022-01-19,P007,Investment,2452.3,Mobile App,Completed,False
